Filename,(Grammar,Spelling),Word Count,Average Sentence Length,Function Word Count,FWratio
PHL_SMK_175_B1_2.txt,(0, 0),252,18,116,0.460317460317
PHL_SMK_176_B1_2.txt,(0, 9),292,13,121,0.414383561644
PHL_SMK_177_B1_2.txt,(0, 8),302,18,122,0.403973509934
PHL_SMK_178_B1_2.txt,(0, 0),211,21,89,0.421800947867
PHL_SMK_179_B1_2.txt,(0, 9),294,18,104,0.353741496599
PHL_SMK_180_B2_0.txt,(0, 9),299,24,132,0.441471571906
PHL_SMK_181_B1_2.txt,(0, 1),210,17,84,0.4
PHL_SMK_182_B1_2.txt,(0, 0),231,15,94,0.406926406926
PHL_SMK_183_B1_2.txt,(0, 0),223,17,91,0.408071748879
PHL_SMK_184_B1_2.txt,(0, 12),264,14,102,0.386363636364
PHL_SMK_185_B1_2.txt,(0, 7),288,20,124,0.430555555556
PHL_SMK_186_B1_2.txt,(1, 2),204,20,80,0.392156862745
PHL_SMK_187_B1_2.txt,(0, 5),203,15,88,0.433497536946
PHL_SMK_188_B1_2.txt,(0, 6),236,19,99,0.419491525424
PHL_SMK_189_B1_2.txt,(0, 5),299,18,129,0.43143812709
PHL_SMK_190_B1_2.txt,(0, 0),224,22,100,0.446428571429
PHL_SMK_191_B1_2.txt,(0, 0),213,17,79,0.370892018779
PHL_SMK_192_B1_2.txt,(0, 0),205,17,90,0.439024390244
PHL_SMK_193_B1_2.txt,(1, 0),235,15,93,0.395744680851
PHL_SMK_194_B1_2.txt,(0, 8),268,19,112,0.417910447761
PHL_SMK_195_B1_2.txt,(0, 2),200,14,80,0.4
PHL_SMK_196_B1_2.txt,(0, 4),214,16,94,0.439252336449
PHL_SMK_197_B1_2.txt,(0, 4),200,16,74,0.37
PHL_SMK_198_B1_2.txt,(0, 1),207,29,91,0.43961352657
PHL_SMK_199_B1_2.txt,(0, 0),236,19,103,0.436440677966
PHL_SMK_200_B1_2.txt,(1, 4),205,22,81,0.39512195122
