Filename,(Grammar,Spelling),Word Count,Average Sentence Length,Function Word Count,FWratio
KOR_SMK_231_B2_0.txt,(0, 0),217,15,88,0.405529953917
KOR_SMK_232_B2_0.txt,(0, 0),246,16,96,0.390243902439
KOR_SMK_233_B2_0.txt,(1, 3),279,13,85,0.304659498208
KOR_SMK_234_B2_0.txt,(0, 0),203,10,65,0.320197044335
KOR_SMK_235_B2_0.txt,(0, 1),222,14,71,0.31981981982
KOR_SMK_236_B1_1.txt,(0, 0),206,9,73,0.354368932039
KOR_SMK_237_B2_0.txt,(4, 5),234,13,81,0.346153846154
KOR_SMK_238_B2_0.txt,(0, 1),184,14,72,0.391304347826
KOR_SMK_239_B2_0.txt,(0, 0),218,13,77,0.353211009174
KOR_SMK_240_B2_0.txt,(0, 1),230,15,102,0.44347826087
KOR_SMK_241_B1_1.txt,(0, 0),237,12,85,0.35864978903
KOR_SMK_242_B1_2.txt,(0, 0),228,14,80,0.350877192982
KOR_SMK_243_B1_2.txt,(0, 3),181,18,62,0.342541436464
KOR_SMK_244_B2_0.txt,(0, 0),215,15,83,0.386046511628
KOR_SMK_245_B2_0.txt,(0, 5),241,18,99,0.410788381743
KOR_SMK_246_B2_0.txt,(0, 0),229,15,104,0.454148471616
KOR_SMK_247_B2_0.txt,(0, 2),233,13,93,0.399141630901
KOR_SMK_248_B1_2.txt,(0, 6),315,15,125,0.396825396825
KOR_SMK_249_B1_1.txt,(0, 6),244,12,85,0.348360655738
KOR_SMK_250_B2_0.txt,(0, 10),253,18,101,0.399209486166
KOR_SMK_251_B1_2.txt,(0, 0),202,14,73,0.361386138614
KOR_SMK_252_B1_2.txt,(0, 0),217,15,82,0.377880184332
KOR_SMK_253_B2_0.txt,(0, 10),325,21,140,0.430769230769
KOR_SMK_254_B2_0.txt,(0, 1),241,17,99,0.410788381743
KOR_SMK_255_B2_0.txt,(0, 1),204,18,74,0.362745098039
KOR_SMK_256_B2_0.txt,(0, 0),215,15,81,0.376744186047
KOR_SMK_257_B2_0.txt,(0, 1),218,12,78,0.357798165138
KOR_SMK_258_B1_2.txt,(0, 2),194,16,68,0.350515463918
KOR_SMK_259_B2_0.txt,(0, 5),219,12,84,0.383561643836
KOR_SMK_260_B2_0.txt,(0, 0),213,19,91,0.427230046948
KOR_SMK_261_B1_2.txt,(0, 0),200,14,74,0.37
KOR_SMK_262_B1_2.txt,(1, 1),262,14,99,0.37786259542
KOR_SMK_263_B2_0.txt,(1, 7),246,12,87,0.353658536585
KOR_SMK_264_B2_0.txt,(0, 0),202,13,80,0.39603960396
KOR_SMK_265_B1_2.txt,(0, 1),182,10,68,0.373626373626
KOR_SMK_266_B2_0.txt,(0, 2),208,23,92,0.442307692308
KOR_SMK_267_A2_0.txt,(0, 0),181,9,70,0.386740331492
KOR_SMK_268_B2_0.txt,(0, 0),214,15,90,0.420560747664
KOR_SMK_269_B2_0.txt,(0, 0),262,17,102,0.389312977099
KOR_SMK_270_B2_0.txt,(0, 0),211,14,94,0.445497630332
KOR_SMK_271_B2_0.txt,(1, 1),200,13,84,0.42
KOR_SMK_272_B2_0.txt,(0, 2),200,12,64,0.32
KOR_SMK_273_B1_1.txt,(0, 2),232,15,84,0.362068965517
KOR_SMK_274_B2_0.txt,(0, 12),269,13,95,0.353159851301
KOR_SMK_275_B2_0.txt,(0, 0),216,13,77,0.356481481481
KOR_SMK_276_B1_2.txt,(0, 0),202,12,85,0.420792079208
KOR_SMK_277_B1_2.txt,(0, 10),284,15,112,0.394366197183
KOR_SMK_278_B2_0.txt,(0, 2),249,15,107,0.429718875502
KOR_SMK_279_B1_2.txt,(0, 0),204,14,74,0.362745098039
KOR_SMK_280_B1_2.txt,(0, 2),204,12,73,0.357843137255
KOR_SMK_281_B2_0.txt,(0, 1),244,14,94,0.385245901639
KOR_SMK_282_B2_0.txt,(0, 5),301,20,121,0.401993355482
KOR_SMK_283_B1_2.txt,(0, 5),198,14,73,0.368686868687
KOR_SMK_284_B2_0.txt,(0, 0),233,13,91,0.390557939914
KOR_SMK_285_B2_0.txt,(0, 0),237,12,92,0.388185654008
KOR_SMK_286_B2_0.txt,(0, 7),259,12,106,0.409266409266
KOR_SMK_287_B2_0.txt,(0, 0),207,9,64,0.309178743961
KOR_SMK_288_B1_2.txt,(0, 0),202,11,79,0.391089108911
KOR_SMK_289_B2_0.txt,(0, 4),258,18,100,0.387596899225
KOR_SMK_290_B2_0.txt,(0, 2),181,13,60,0.331491712707
KOR_SMK_291_B2_0.txt,(0, 7),200,10,69,0.345
KOR_SMK_292_B2_0.txt,(0, 3),200,10,65,0.325
KOR_SMK_293_B1_2.txt,(1, 0),180,10,66,0.366666666667
KOR_SMK_294_B1_2.txt,(17, 3),209,9,73,0.349282296651
KOR_SMK_295_B1_2.txt,(1, 8),312,10,113,0.362179487179
KOR_SMK_296_A2_0.txt,(1, 0),192,10,64,0.333333333333
KOR_SMK_297_B1_2.txt,(0, 0),208,14,82,0.394230769231
KOR_SMK_298_B1_1.txt,(2, 1),206,10,60,0.291262135922
KOR_SMK_299_B1_2.txt,(3, 2),183,14,62,0.338797814208
KOR_SMK_300_B1_2.txt,(0, 3),230,15,89,0.386956521739
